executionTime,wakeUpLatency,interfered
451250,-307655,0
451042,-306093,0
527760,-383749,0
457916,-311978,0
455625,-309374,0
671927,-306509,0
442396,-309582,1
752865,-600728,0
498646,-357395,0
475729,-343541,1
462604,-313072,0
398073,-267759,1
450416,-307655,0
451197,-306457,0
448542,-304843,1
595625,-445260,0
431667,-296978,0
446146,-298749,0
260260,5052,0
443125,-302759,0
535000,-387863,0
446198,-305833,0
450052,-305624,0
450312,-299634,0
448542,-300312,0
433958,-290832,0
454687,-307082,0
411145,-267759,0
775260,-629113,0
505365,-353124,1
445834,-304114,0
455521,-305781,0
285260,13750,1
523021,-375781,0
449479,-305051,1
473542,-325780,0
475781,-305624,0
456979,-308072,0
452605,-309739,0
450625,-301249,0
442396,-299583,0
575156,-428905,0
477344,-327707,0
452552,-303489,0
447604,-300416,0
252448,6459,0
444792,-296301,0
444427,-300312,0
532552,-387499,0
468333,-320728,0
446719,-300416,0
444427,-302030,0
452500,-303957,0
448854,-301978,0
807708,9342084,0
478385,-331092,0
447084,-301874,0
470833,-321457,0
454947,-306457,0
290938,122239,0
444323,-300416,0
473698,-343176,0
455938,-309895,0
432761,-305833,1
454635,-307134,0
455104,-308957,0
442760,-298280,0
579896,-432134,0
511510,-356822,1
446823,-301822,1
452083,-304582,0
396823,-267604,0
676563,-307291,0
511198,-361926,0
456667,-308489,0
402708,-273540,0
471927,-327030,0
449635,-308593,0
453385,-306197,0
803542,-654166,0
479427,-332342,0
443802,-299842,0
450313,-301926,0
393072,-266144,0
457084,-308541,0
281667,8281,1
492656,-364947,0
435313,-299687,1
450312,-303593,0
446042,-302603,0
470781,-317446,0
451770,-309999,0
474688,-326562,0
538125,-382759,0
446979,-301770,0
445677,-299999,0
418906,-273749,0
468698,-323593,0
577500,-424321,0
318802,2861146,0
461979,-315103,0
449740,-306822,0
458854,-313905,0
445625,-301041,0
441771,-299895,0
451667,-307551,0
443385,-302082,0
397239,-268436,0
474062,-327499,0
453698,-307134,0
447708,-302499,0
809479,-661770,0
716355,-325676,0
449115,-302239,0
443437,-303020,0
392135,-262707,0
538646,-392343,0
414896,-284322,0
482552,-333228,0
451406,-306822,0
443646,-298540,0
456354,-307499,1
457760,-308488,0
509219,-376874,0
480261,-326926,0
255365,6667,0
387292,-260781,0
453854,-307395,1
451407,-305624,0
442240,-298228,0
469323,-322290,0
517448,-373437,0
446198,-299583,1
447656,-301978,0
396406,-267082,0
465885,-321562,0
832396,9321823,0
473907,-320937,0
671146,-300624,0
447969,-302551,1
488281,-341561,0
515208,-358905,0
448437,-303436,0
447969,-307082,0
429167,-285676,0
526563,-380781,0
390469,-262187,0
448854,-302916,0
573334,-426927,0
476354,-325728,1
446979,-303384,0
244479,5416,0
443958,-301040,0
450833,-301353,0
593177,-443853,0
479635,-328072,1
493229,-308176,0
450208,-305207,0
451458,-305624,0
449271,-307604,0
450417,-309374,0
735469,-586978,0
407239,-270572,0
443958,-303905,0
396458,-267968,0
300990,689635,0
444115,-298176,0
564636,-418176,0
436510,-303176,0
451563,-307968,0
395104,-267551,0
449323,-303489,0
454167,-307395,0
536041,9608959,0
452343,-310051,0
460520,-311197,0
447708,-303332,1
455364,-308957,0
748906,-390260,0
493646,-350520,0
490469,-340624,1
770990,-623385,0
471823,-327967,0
452135,-304686,0
470000,-324322,0
539532,-392656,0
454688,-306458,0
480417,-335884,0
451615,-307656,0
535521,-386666,1
464635,-315988,0
228490,11302,1
559948,-417759,0
491198,-338697,1
457760,-312655,0
447656,-306041,0
763333,-612030,0
457292,-309739,0
459323,-311092,1
457813,-310260,0
535886,-390364,0
476093,-334947,0
402031,-273020,0
563750,-383593,0
499844,-352863,0
323334,2536979,0
568333,-416197,0
463125,-313541,0
452500,-307082,0
455886,-312135,0
759583,-607967,0
450834,-310937,0
450833,-305103,0
453073,-306562,0
458073,-312708,0
444688,-307812,0
531041,-387238,0
451875,-322655,0
514115,-375520,1
301875,-8671666,0
445417,-297656,0
437761,-304218,1
449636,-304218,0
453021,-309947,0
471562,-324061,0
452500,-308593,0
453230,-309947,1
528698,-381926,0
454583,-309634,0
440364,-297342,0
808177,-656458,0
475678,-324322,1
700261,-326770,0
451302,-304842,0
457500,-307655,0
452083,-305780,0
568594,-420103,0
457865,-311926,0
453177,-310207,0
446979,-306040,0
466250,-320624,0
534271,-386353,0
499791,-356405,0
585677,-429947,1
453333,-307446,1
257917,13333,1
441459,-296562,0
481250,-336092,0
455312,-309321,0
792031,-641093,0
448594,-302291,1
476979,-326874,0
447865,-302395,0
458906,-310624,0
450625,-307916,0
570417,-424687,0
483802,-328176,1
468438,-323697,0
520261,-376562,1
265156,1110729,0
447865,-302916,0
448229,-303384,0
453646,-306145,0
448906,-305259,0
461303,-308906,1
571250,-422187,0
448646,-301718,0
455364,-309061,0
806302,-655363,0
495313,9662604,0
452812,-306822,0
466459,-317291,0
247291,5261,0
444114,-300572,0
452708,-305780,0
452448,-307707,1
527917,-381249,0
394115,-265937,0
449115,-304895,0
443489,-307238,0
449479,-304790,0
628021,-477968,0
481094,-328385,1
460937,-312655,0
440730,-297708,0
473333,9672448,0
255209,7395,1
445416,-299634,0
533698,-382135,0
454011,-306562,0
510625,-331249,0
469375,-323593,0
451615,-305156,0
458229,-302343,0
769636,-620312,0
417292,-284895,0
458542,-310103,0
451563,-305364,0
453021,-306406,0
546042,-397291,0
271302,2418177,0
442813,-299010,0
469010,-320363,0
450312,-304321,0
545052,-393332,0
459895,-312863,0
481354,-312135,0
579479,-432551,0
513333,-360988,0
411979,-282655,0
752969,-598645,0
458073,-312604,0
460625,-317656,0
751511,-381822,0
461407,-312291,0
456875,-306770,0
442709,-300208,0
400156,-268176,0
454531,-306301,0
493698,-366197,0
476823,-327604,0
466667,-321510,0
448020,-305207,1
394687,-265780,0
451511,-307083,0
534166,-382238,0
252604,8542,0
436823,-293593,0
448854,-302811,0
446094,-302447,1
397969,-270051,0
447500,-300728,0
767760,-626613,0
476250,-325364,0
394479,-263228,0
460364,-320103,0
450104,-308957,0
449688,-303697,0
450729,-303749,0
678906,-303853,0
399479,-268488,0
452344,9693333,0
541458,-391353,0
451302,-304686,0
495313,-352603,0
494687,-343540,0
571719,-424062,0
472656,-320884,1
468906,-327291,0
444010,-300103,0
527447,-381821,0
441875,-299947,0
227969,13073,1
477292,-306145,0
472864,-324530,0
445208,-304061,0
447500,-302082,0
440729,-298540,0
446823,-301509,0
820313,-662760,0
469948,-318332,0
440208,-299009,0
466146,-319478,0
447864,-303801,0
448281,-304634,0
602864,-268072,0
445886,-298124,0
448021,-302967,0
528125,-378749,0
444739,-301926,0
451563,-306874,0
439792,-311405,0
567656,-413437,0
405520,-264634,0
446875,-303645,0
450625,-305208,0
447552,-301613,0
457239,-311561,0
240781,5521,0
437500,-292759,0
454375,-305832,0
470990,-325156,0
393594,-265520,0
533229,9620469,0
518073,-360728,0
472656,-316561,0
471614,-326144,0
458385,-305572,0
754271,-605885,0
456875,-311145,0
453594,-309530,0
445208,-300832,0
300260,12552,1
390677,-262759,0
447292,9699479,0
444844,-300155,0
458281,-309478,0
574896,-425884,0
484948,-333957,0
448802,-303332,0
449896,-304843,0
448802,-302916,0
450573,-304582,0
470781,-340103,0
445573,-299999,0
250729,4844,0
448750,-303281,0
460729,-316405,0
442865,-300780,0
448125,-301093,0
575989,-426457,0
469323,-318593,0
396250,-262187,0
452552,-306457,0
465156,-321718,0
445677,-299687,0
448125,-304374,0
438646,9705521,0
449896,-303176,0
287239,13021,1
463750,-311457,0
441146,-296561,0
394375,-265051,0
836042,-685937,0
474531,-319894,1
441719,-298958,0
445625,-296666,0
450156,-306041,0
446459,-304478,0
456302,-307707,0
517709,-370937,0
448177,-302760,0
252812,4896,0
388541,-259842,0
447343,-303436,0
454167,-306562,0
592187,-443905,0
479375,-327968,1
