executionTime,wakeUpLatency,interfered
75729,-8208228,0
17240,7135,1
10156,5052,0
525625,-379531,0
11898803,-27604,0
57031,1871198,0
12240,10469,1
10313,5312,0
466823,-320364,0
12940625,-31614,0
47344,2909010,0
16250,6093,1
29115,5885,0
461458,-313332,0
13242605,-13124,0
57343,-6770519,0
14948,13177,1
459167,-312916,0
13205052,-26561,0
58750,3178490,0
13750,13385,1
10208,6927,0
815417,-667186,0
22874687,-19269,0
80990,2855417,0
490990,-334583,1
13189948,-24113,0
58073,-6834165,0
14531,13021,1
10678,5312,0
539375,-391770,0
13766980,-23333,0
47500,3743646,0
21875,15052,1
11250,6354,1
508959,-362343,0
22808333,-5155,0
81771,2803177,0
598021,-445155,1
20789583,9971615,0
50937,761198,0
13021,13385,1
587291,-442342,0
23000834,-24583,0
60469,2976250,0
21771,17448,1
848906,-693019,1
22099896,-21405,0
319948,2078490,0
466823,-326822,1
20789271,-24791,0
59011,764479,0
12813,13020,1
553854,-403384,0
21325312,-23020,0
61407,-8697708,0
19323,7083,1
544427,-400572,0
21123073,-27343,0
77135,1095729,0
12396,13594,1
492188,-351614,1
21186042,-23801,0
57864,1162240,0
11510,12865,1
581979,-435885,0
19427240,-23124,0
56458,-595884,0
19063,5052,1
506042,-356458,0
16967552,-23124,0
58229,-3055572,0
15938,5677,1
750312,-592864,0
18930001,-27343,0
58593,-1097342,0
16562,8177,1
414479,-285884,0
19255365,-27030,0
58698,-771665,0
32500,13333,1
550468,-402603,0
19167344,-24010,0
57396,-856666,0
18073,6615,1
472865,-339583,0
19203698,-29582,0
59271,-825884,0
17032,6458,1
565365,-419947,0
23086354,-27863,0
82760,3058490,0
13177,9427,1
588750,-437552,0
19833803,-11979,0
48177,-178176,0
13490,9896,1
480000,-333697,0
20268854,-14218,0
297865,254635,0
16198,6615,1
752656,-603853,0
18978698,-23385,0
55000,-1044687,0
11927,11198,1
411406,-280572,0
18614896,-23801,0
45000,-1408905,0
12500,7135,1
537135,-381197,0
18956042,-17656,0
55886,-1061614,0
34635,6667,1
461771,-314270,0
17252813,-6041,0
57135,-2753228,0
13541,13282,1
478854,-348332,0
17023802,-25728,0
57396,-3001926,0
13281,12969,1
473750,-324426,0
14939115,-27968,0
77708,4911146,0
17916,8959,1
10156,5000,0
404427,-276510,0
13697709,-25989,0
54114,-6328280,0
18333,6146,1
513698,-364113,0
15014583,-27655,0
48438,4986927,0
23490,14740,1
11250,5521,1
476042,-332447,0
14850833,-22811,0
57396,-5171978,0
12500,13541,1
763750,-634687,0
23155104,-18176,0
47240,3136927,0
11197,6355,1
480469,-332343,0
12755521,-17082,0
61510,2738438,0
30677,6354,1
528020,-380624,0
13606303,-24010,0
56979,-6417707,0
12552,10781,1
10104,5312,0
461458,-325936,0
13907604,-27447,0
303438,3880156,0
13854,12865,1
459636,-313853,0
15346666,-26769,0
77448,-4680103,0
16563,6979,1
10053,6145,0
510729,-369374,0
16202500,-33072,0
50625,-3830572,0
13646,13646,1
465781,-318749,1
15179063,-27811,0
57187,5151251,0
22292,15520,1
28125,6146,1
462708,-333332,0
12908750,-26614,0
56875,-7117864,0
14479,13646,1
406198,-275572,0
13138958,-26770,0
57031,3112187,0
14739,13490,1
10313,5364,0
458594,-314478,0
13802760,-30468,0
77500,3772291,0
17239,7657,1
762344,-606614,0
14434323,-25520,0
57448,-5591197,0
13698,11146,1
10313,6250,0
457761,-312395,0
13931927,-22968,0
57292,3908958,0
12553,13177,1
611250,-439947,0
23356667,-19530,0
62708,-6662863,0
16562,5938,1
482187,-329739,0
11473386,-27812,0
54479,1445573,0
11928,12916,1
10260,5417,0
452760,-308072,0
11926459,-29739,0
58073,1896719,0
36145,13334,1
13125,5625,1
534687,-383801,0
12786042,-25728,0
48594,-7239686,0
22240,7031,1
691927,-318749,0
12583750,-26197,0
50625,2557552,0
17812,6198,1
10573,5417,0
461875,-312134,0
13973177,-30937,0
77604,3942239,0
17292,9323,1
452500,-306509,0
12345937,-26509,0
54948,-7680572,0
13385,13386,1
10937,5677,0
533697,-384061,0
12913178,-28489,0
56770,2884688,0
12500,6979,1
10417,5625,0
485625,-314530,0
13115885,-23801,0
54375,3092083,0
15990,6250,1
460209,-313176,0
13428073,-28436,0
49791,-6600363,0
13021,12500,1
10834,4896,0
772500,-622187,0
14629636,-26249,0
56719,4603386,0
35364,5521,1
458906,-314322,0
12309375,-28957,0
53698,-7719582,0
14479,6563,1
10157,5885,0
580417,-432864,0
23251302,-22967,0
47760,3228334,0
12656,6719,1
512813,-332291,0
12159427,-27967,0
77396,2131459,0
15989,5521,1
10104,5104,0
460261,-311458,0
12236302,-26353,0
55625,-7790051,0
11927,11146,1
536407,-392604,0
13240573,-27290,0
57552,3213282,0
11823,10729,1
10105,12135,0
477083,-332186,1
12863646,-27551,0
48490,2836094,0
257812,12292,1
444844,-302760,0
14146615,-28124,0
57395,-5881509,0
14011,13229,1
10469,6302,0
404271,-276405,0
13450885,-27186,0
58490,3423698,0
34167,8073,1
10052,4792,0
532552,-386613,0
13480990,-23697,0
54531,-6542707,0
12291,11979,1
454270,-310363,0
13791146,-27552,0
56250,3763593,0
13907,14479,1
10053,6145,0
493698,-347499,0
14103959,-20416,0
75260,4083542,0
14792,9010,1
751198,9402084,0
14354896,-22342,0
57239,4332553,0
13437,13854,1
10573,5625,0
540833,-388489,0
16027240,-20833,0
57031,-3993593,0
11875,22135,1
589688,-441979,1
23031406,-20936,0
57813,3010469,0
14531,12813,1
441928,-306666,0
13484427,-6821,0
56198,3477605,0
14063,14323,1
475052,-344114,0
13522709,-27083,0
57291,-6504374,0
31823,20677,1
11250,5573,1
457135,-311666,0
14342605,-27916,0
58541,4314688,0
12865,11927,1
467187,-324061,0
14495417,-27760,0
56406,-5532343,0
12812,14584,1
10885,5417,0
550468,-406144,0
15530886,-22552,0
304844,5508333,0
15364,8490,1
445885,9693438,0
14022917,-27551,0
54635,3995365,0
13229,14375,1
10417,5573,0
480365,-311770,0
