executionTime,wakeUpLatency,interfered
462708,-312603,0
740990,-592447,0
453385,-306249,0
399427,-269790,0
446250,-301457,0
583125,-433124,0
554219,-402186,1
395365,-265416,0
455261,-305729,0
448541,-302395,0
532188,-386301,0
694219,-312135,0
454219,-305259,0
412865,-266874,0
454687,-308384,0
451562,-309165,0
448125,-305311,1
572292,-425832,0
478073,-325781,0
465104,-322395,0
741979,-587551,0
453541,-306092,1
452812,-304478,0
458073,-311302,0
249739,7500,1
453021,-309791,0
459427,-312760,0
450937,-304894,0
470468,-331769,0
447656,-295468,0
572969,-428437,0
422917,-288384,0
449844,-308489,0
469583,-321717,0
446042,-303801,0
456459,-310416,0
458698,-312187,0
524791,-379322,0
270989,795521,0
447292,-302083,0
456198,-304166,0
450625,-303280,0
453958,-309790,0
810469,-659582,0
492500,-337291,1
455104,-313228,0
530573,-382655,0
465312,-319165,0
456198,-310260,1
454427,-307759,0
551718,-405363,0
245469,5208,0
449375,-306614,0
462083,-317082,0
453438,-305832,0
461667,-330312,0
445990,-319114,0
823698,-659999,1
456823,-310780,0
460000,-313592,0
452969,-306874,0
530156,-380884,0
480938,-334531,1
492708,-343540,0
460781,-313957,0
268333,7917,1
445989,-301040,0
533437,-386197,0
458959,9689166,0
499479,-371353,0
486042,-336457,0
471510,-324322,1
808646,-657968,0
459323,-309374,0
410000,-279322,0
462656,-315051,0
468178,9684427,0
542500,-393020,0
689948,-312968,0
484063,-336510,0
456979,-308749,0
519010,-375988,0
462813,-314583,1
562708,-413124,0
473646,-316458,0
455625,-310260,0
459114,-312915,0
676667,-542916,0
458073,-311353,0
457240,-306562,0
456979,-313124,0
253645,5990,0
442447,-300207,0
522343,-373853,0
577812,-435936,0
428073,-293384,0
472500,-330051,0
454895,-306249,0
538750,-385520,0
448697,-305155,0
461406,-312863,0
457031,-310884,0
688125,-555260,0
424427,-280728,1
482448,-335416,0
306094,3067240,0
451667,-306926,0
569271,-422655,0
464479,-329478,0
505937,-365936,0
461041,-314894,0
456823,-314739,0
456406,-309582,0
561354,-410520,0
456250,-311561,0
457344,-312291,0
779739,-624165,0
452396,-309426,0
680365,-305260,0
591823,-442552,1
493178,-340052,1
420364,-292655,0
530208,-384843,0
456145,-309686,0
452760,-305780,0
454218,-309738,0
535520,-389790,0
452083,-312863,0
405105,-273333,0
415104,-286144,0
737031,-588124,0
255885,10469,1
573229,-428436,0
481406,-331041,1
458333,-312239,0
485000,-339843,0
527500,-382290,1
448021,9695625,0
478073,-333541,0
418542,-287082,1
451042,-307760,0
543385,-395832,0
404427,-274061,0
458490,-314843,0
902395,-565780,0
484895,-335988,1
471979,-324843,0
529062,-383280,0
456718,-309686,0
452344,-306874,0
460416,-312811,0
467552,-311405,0
518750,-371561,0
456511,-310624,0
466666,-322447,0
397760,-267967,0
577552,-428384,1
262136,11198,1
468021,-321770,0
452239,-306978,0
744323,-594270,0
447917,-303593,0
445781,-300051,0
463646,-315624,0
456041,-312759,0
523646,-382239,0
448073,-302239,0
458021,-309739,0
414740,-286510,0
580886,-435103,0
485781,-331614,1
300104,-9247342,0
444739,-302238,0
532865,-386770,0
449428,-302135,0
486823,-339166,0
464531,-316614,1
418282,-288697,0
735208,-584478,0
480520,-336405,0
444896,-301197,0
446666,-306717,1
509740,-379999,0
485469,-333905,0
244166,5157,1
442656,-303436,0
545885,-400728,0
446354,-303437,0
394584,-265312,0
457187,-311197,0
483125,-312134,1
537396,-389999,0
449844,-303489,0
441563,-295676,0
464427,-318280,0
710052,-578749,0
480781,-332394,0
426823,-278020,0
303282,693906,0
459011,-328958,0
447500,-304634,0
447708,-303645,0
452344,-304843,0
458594,-307551,0
456354,-311405,0
534947,-389009,0
472083,-311144,0
451927,-310416,0
601302,-451354,0
477240,-322135,1
451458,-304113,0
671042,-309218,0
804063,-645520,0
462916,9693906,0
458646,-311822,0
448542,-299739,0
421354,-277343,0
477136,-300468,0
491146,-359739,0
442708,-299530,0
582968,-438384,0
507292,-356927,1
445313,-302031,0
444688,-301458,0
242604,5052,0
442396,-298645,0
449010,-303280,0
468802,-326040,0
532500,-381145,0
465156,-307863,0
396510,-267238,0
454844,9693646,0
449322,-302030,0
817031,-666874,0
425208,-291509,1
445729,-305155,0
534948,-388124,0
450052,-306874,0
262343,6667,0
445625,-302187,0
456355,-310468,1
471094,-324322,0
454010,-307916,1
400312,-271197,0
525104,-382447,0
462396,-312290,0
629895,-454894,0
481979,-329791,1
445312,9701927,0
456875,-309946,0
455209,-307083,0
679167,-304061,0
750157,-597291,0
485520,-339113,0
456719,-311926,1
400156,-269269,0
446354,-303489,0
448594,-302759,0
571927,-428854,0
515364,-352238,0
549011,-376926,0
444375,-301561,0
454271,-307864,0
451250,-309478,0
267552,15000,1
451718,-305467,1
445209,-302708,0
531979,-385832,0
460938,-311666,0
456458,-309113,0
479218,-335311,0
731094,-597291,0
422657,9713906,1
471041,-326509,0
470208,-340520,0
451875,-307395,0
444739,-300936,0
457031,-307343,0
295729,498698,0
448229,-306874,0
444687,-304009,0
533281,-386978,0
449531,-304842,0
452344,-306405,0
580417,-430104,0
486719,-336978,1
457657,-312551,0
757031,-602655,0
448959,-306041,0
454635,-306301,0
440417,-310052,0
686823,-316093,0
462500,-334061,0
397448,-268801,0
459167,-313333,0
402292,-273281,0
577396,-430468,0
487291,-332447,1
554323,-407030,0
462135,-314166,1
454271,-307916,0
456771,-310520,0
454844,-309113,0
765364,-616509,0
249687,12500,1
446718,-303384,1
456510,-308905,0
476094,-326405,0
451197,-305415,0
572448,-425989,0
478282,-323749,0
517396,-375520,0
451354,-304687,0
450573,-303749,0
447187,-299582,0
490313,-341874,0
457396,-310051,0
761666,-385728,0
456770,-313176,1
450416,-301561,0
470677,-323541,0
768750,-615416,0
496198,-342551,1
527344,-379738,0
456927,-308905,0
